548.015	637.967	11.153	0.0082	2	8	0.5	1.5
503.805	594.405	11.233	0.0037	2	8	0.5	1.5
503.805	594.858	11.289	0.0037	2	8	0.5	0.5
510.417	601.515	11.295	0.0003	2	8	0.5	0.5
639.419	730.649	11.311	0.0003	2	1	0.5	0.5
548.015	639.597	11.355	0.0017	2	8	0.5	0.5
548.015	640.47	11.463	0.0001	2	8	0.5	1.5
548.015	641.289	11.565	0.002	2	8	0.5	0.5
556.32	649.766	11.586	0.0027	2	8	0.5	0.5
548.015	641.561	11.598	0.001	2	8	0.5	1.5
527.133	621.072	11.647	0.0007	2	8	0.5	0.5
548.015	643.567	11.847	0.0035	2	8	0.5	1.5
548.015	644.361	11.946	0.0068	2	8	0.5	0.5
556.32	653.112	12.001	0.0016	2	8	0.5	1.5
503.805	600.635	12.006	0.0011	2	8	0.5	1.5
527.133	624.374	12.056	0.0004	2	8	0.5	1.5
527.133	624.553	12.079	0.0003	2	8	0.5	0.5
527.133	625.101	12.147	0.0019	2	8	0.5	0.5
548.015	646.27	12.182	0.0002	2	8	0.5	1.5
556.32	655.42	12.287	0.0009	2	8	0.5	0.5
527.133	626.449	12.314	0.0009	2	8	0.5	1.5
527.133	627.083	12.392	0.0027	2	8	0.5	1.5
548.015	648.143	12.414	0.0041	2	8	0.5	1.5
556.32	657.394	12.532	0.0082	2	8	0.5	1.5
548.015	649.766	12.616	0.0014	2	8	0.5	0.5
527.133	629.129	12.646	0.0132	2	8	0.5	0.5
474.94	577.235	12.683	0.0004	2	8	0.5	1.5
527.133	629.851	12.735	0.0003	2	8	0.5	1.5
474.94	577.867	12.761	0.0051	2	8	0.5	0.5
510.417	613.981	12.84	0.0002	2	8	0.5	1.5
515.537	619.495	12.889	0.0751	2	8	0.5	1.5
548.015	653.112	13.031	0.0012	2	8	0.5	1.5
527.133	632.286	13.037	0.0157	2	8	0.5	1.5
515.537	621.072	13.085	0.0006	2	8	0.5	0.5
527.133	632.691	13.088	0.0168	2	8	0.5	0.5
556.32	661.982	13.101	0.0001	2	8	0.5	0.5
556.32	662.481	13.162	0.0023	2	8	0.5	1.5
515.537	621.788	13.174	0.0003	2	8	0.5	1.5
548.015	655.42	13.317	0.0007	2	8	0.5	0.5
527.133	635.777	13.47	0.0003	2	8	0.5	1.5
515.537	624.374	13.494	0.0052	2	8	0.5	1.5
515.537	624.553	13.516	0.0372	2	8	0.5	0.5
556.32	665.356	13.519	0.0323	2	8	0.5	1.5
510.417	619.495	13.524	0.0017	2	8	0.5	1.5
548.015	657.394	13.561	0.0004	2	8	0.5	1.5
515.537	625.101	13.584	0.0097	2	8	0.5	0.5
503.805	613.981	13.66	0.0002	2	8	0.5	1.5
474.94	585.2	13.671	0.0538	2	8	0.5	1.5
474.94	585.215	13.672	0.0224	2	8	0.5	0.5
510.417	621.072	13.72	0.0106	2	8	0.5	0.5
527.133	637.967	13.742	0.0012	2	8	0.5	1.5
515.537	626.449	13.752	0.0038	2	8	0.5	1.5
510.417	621.788	13.808	0.0877	2	8	0.5	1.5
639.419	750.918	13.824	0.0003	2	1	0.5	1.5
515.537	627.083	13.83	0.0276	2	8	0.5	1.5
527.133	639.597	13.944	0.0025	2	8	0.5	0.5
527.133	640.47	14.052	0.0002	2	8	0.5	1.5
515.537	629.129	14.084	0.0024	2	8	0.5	0.5
556.32	670.171	14.116	0.1643	2	8	0.5	0.5
510.417	624.374	14.129	0.0147	2	8	0.5	1.5
548.015	661.982	14.13	0.2429	2	8	0.5	0.5
510.417	624.553	14.151	0.0144	2	8	0.5	0.5
527.133	641.289	14.154	0.0153	2	8	0.5	0.5
515.537	629.851	14.173	0.1197	2	8	0.5	1.5
527.133	641.561	14.187	0.0424	2	8	0.5	1.5
548.015	662.481	14.192	0.1675	2	8	0.5	1.5
462.654	577.235	14.206	0.2096	2	8	0.5	1.5
510.417	625.101	14.219	0.0433	2	8	0.5	0.5
462.654	577.867	14.285	0.0759	2	8	0.5	0.5
503.805	619.495	14.344	0.0044	2	8	0.5	1.5
510.417	626.449	14.386	0.1219	2	8	0.5	1.5
527.133	643.567	14.436	0.0554	2	8	0.5	1.5
510.417	627.083	14.465	0.0197	2	8	0.5	1.5
515.537	632.286	14.475	0.0141	2	8	0.5	1.5
515.537	632.691	14.525	0.0021	2	8	0.5	0.5
527.133	644.361	14.535	0.0874	2	8	0.5	0.5
503.805	621.072	14.539	0.0009	2	8	0.5	0.5
548.015	665.356	14.549	0.0223	2	8	0.5	1.5
556.32	674.061	14.598	0.0066	2	8	0.5	1.5
503.805	621.788	14.628	0.0148	2	8	0.5	1.5
474.94	593.696	14.724	0.0917	2	8	0.5	1.5
527.133	646.27	14.771	0.0159	2	8	0.5	1.5
510.417	629.851	14.808	0.0336	2	8	0.5	1.5
474.94	594.405	14.812	0.0959	2	8	0.5	1.5
556.32	676.047	14.844	0.2032	2	8	0.5	1.5
474.94	594.858	14.868	0.2263	2	8	0.5	0.5
639.419	759.575	14.898	0.0005	2	1	0.5	1.5
515.537	635.777	14.908	0.0014	2	8	0.5	1.5
503.805	624.374	14.949	0.0319	2	8	0.5	1.5
503.805	624.553	14.971	0.2556	2	8	0.5	0.5
527.133	648.143	15.003	0.2697	2	8	0.5	1.5
503.805	625.101	15.039	0.167	2	8	0.5	0.5
510.417	632.286	15.11	0.2689	2	8	0.5	1.5
556.32	678.387	15.134	0.0115	2	8	0.5	1.5
548.015	670.171	15.146	0.0419	2	8	0.5	0.5
556.32	678.528	15.152	0.1011	2	8	0.5	0.5
510.417	632.691	15.16	0.3686	2	8	0.5	0.5
515.537	637.967	15.18	0.0012	2	8	0.5	1.5
462.654	585.2	15.194	0.3726	2	8	0.5	1.5
462.654	585.215	15.196	0.4255	2	8	0.5	0.5
527.133	649.766	15.205	0.3754	2	8	0.5	0.5
503.805	626.449	15.206	0.3554	2	8	0.5	1.5
556.32	678.991	15.209	0.0041	2	8	0.5	0.5
503.805	627.083	15.285	0.4711	2	8	0.5	1.5
639.419	762.875	15.307	0.4741	2	8	0.5	0.5
474.94	598.42	15.31	0.7686	2	8	0.5	1.5
515.537	639.597	15.382	0.0121	2	8	0.5	0.5
556.32	680.609	15.41	0.0394	2	8	0.5	1.5
556.32	680.998	15.458	0.2659	2	8	0.5	1.5
515.537	640.47	15.49	0.2797	2	8	0.5	1.5
503.805	629.129	15.538	0.0476	2	8	0.5	0.5
510.417	635.777	15.543	0.4126	2	8	0.5	1.5
474.94	600.635	15.584	0.0644	2	8	0.5	1.5
515.537	641.289	15.591	0.3106	2	8	0.5	0.5
527.133	653.112	15.62	0.2703	2	8	0.5	1.5
515.537	641.561	15.625	0.3298	2	8	0.5	1.5
548.015	674.061	15.628	0.1534	2	8	0.5	1.5
503.805	629.851	15.628	0.0378	2	8	0.5	1.5
474.94	601.515	15.693	0.2753	2	8	0.5	0.5
510.417	637.967	15.814	0.0405	2	8	0.5	1.5
515.537	643.567	15.874	0.1532	2	8	0.5	1.5
548.015	676.047	15.874	0.0235	2	8	0.5	1.5
556.32	684.355	15.874	0.5241	2	8	0.5	1.5
639.419	767.624	15.896	0.0126	2	1	0.5	0.5
527.133	655.42	15.906	0.0208	2	8	0.5	0.5
639.419	767.763	15.913	1.0294	2	8	0.5	1.5
503.805	632.286	15.93	0.1185	2	8	0.5	1.5
515.537	644.361	15.972	0.134	2	8	0.5	0.5
503.805	632.691	15.98	0.0581	2	8	0.5	0.5
510.417	639.597	16.016	0.0408	2	8	0.5	0.5
510.417	640.47	16.125	0.0003	2	8	0.5	1.5
527.133	657.394	16.15	0.4105	2	8	0.5	1.5
548.015	678.387	16.164	0.6578	2	8	0.5	1.5
548.015	678.528	16.182	0.0491	2	8	0.5	0.5
515.537	646.27	16.209	0.0608	2	8	0.5	1.5
510.417	641.289	16.226	0.0105	2	8	0.5	0.5
556.32	687.288	16.238	0.2566	2	8	0.5	0.5
548.015	678.991	16.239	0.1766	2	8	0.5	0.5
462.654	593.696	16.247	0.4392	2	8	0.5	1.5
510.417	641.561	16.26	0.0003	2	8	0.5	1.5
462.654	594.405	16.335	0.0791	2	8	0.5	1.5
503.805	635.777	16.363	0.0084	2	8	0.5	1.5
462.654	594.858	16.391	0.0436	2	8	0.5	0.5
548.015	680.609	16.44	0.018	2	8	0.5	1.5
515.537	648.143	16.441	0.0059	2	8	0.5	1.5
548.015	680.998	16.488	0.0296	2	8	0.5	1.5
510.417	643.567	16.509	0.0102	2	8	0.5	1.5
510.417	644.361	16.607	0.0107	2	8	0.5	0.5
503.805	637.967	16.634	0.0084	2	8	0.5	1.5
515.537	649.766	16.642	0.0001	2	8	0.5	0.5
527.133	661.982	16.719	0.002	2	8	0.5	0.5
639.419	774.61	16.762	0.0027	2	1	0.5	0.5
527.133	662.481	16.781	0.0094	2	8	0.5	1.5
462.654	598.42	16.833	0.0037	2	8	0.5	1.5
503.805	639.597	16.836	0.0007	2	8	0.5	0.5
510.417	646.27	16.844	0.011	2	8	0.5	1.5
548.015	684.355	16.904	0.0101	2	8	0.5	1.5
639.419	775.929	16.925	0.0083	2	1	0.5	1.5
503.805	640.47	16.945	0.0003	2	8	0.5	1.5
503.805	641.289	17.046	0.0027	2	8	0.5	0.5
515.537	653.112	17.057	0.0026	2	8	0.5	1.5
510.417	648.143	17.076	0.0525	2	8	0.5	1.5
503.805	641.561	17.08	0.0284	2	8	0.5	1.5
462.654	600.635	17.108	0.0002	2	8	0.5	1.5
527.133	665.356	17.138	0.005	2	8	0.5	1.5
462.654	601.515	17.217	0.0032	2	8	0.5	0.5
474.94	613.981	17.239	0.0002	2	8	0.5	1.5
548.015	687.288	17.268	0.0107	2	8	0.5	0.5
510.417	649.766	17.277	0.0161	2	8	0.5	0.5
503.805	643.567	17.329	0.0002	2	8	0.5	1.5
515.537	655.42	17.343	0.0141	2	8	0.5	0.5
503.805	644.361	17.427	0.0037	2	8	0.5	0.5
548.015	689.826	17.583	0.0046	2	8	0.5	1.5
515.537	657.394	17.588	0.0002	2	8	0.5	1.5
639.419	781.804	17.654	0.0005	2	1	0.5	0.5
503.805	646.27	17.664	0.0001	2	8	0.5	1.5
510.417	653.112	17.692	0.0067	2	8	0.5	1.5
527.133	670.171	17.735	0.0002	2	8	0.5	0.5
503.805	648.143	17.896	0.0001	2	8	0.5	1.5
474.94	619.495	17.923	0.0015	2	8	0.5	1.5
510.417	655.42	17.978	0.0328	2	8	0.5	0.5
503.805	649.766	18.097	0.0016	2	8	0.5	0.5
639.419	785.631	18.128	0.0169	2	1	0.5	1.5
515.537	661.982	18.157	0.0065	2	8	0.5	0.5
474.94	621.788	18.207	0.0033	2	8	0.5	1.5
527.133	674.061	18.217	0.005	2	8	0.5	1.5
515.537	662.481	18.219	0.0027	2	8	0.5	1.5
527.133	676.047	18.463	0.0015	2	8	0.5	1.5
503.805	653.112	18.512	0.0007	2	8	0.5	1.5
474.94	624.374	18.528	0.0181	2	8	0.5	1.5
474.94	624.553	18.55	0.001	2	8	0.5	0.5
515.537	665.356	18.575	0.0064	2	8	0.5	1.5
474.94	625.101	18.618	0.0139	2	8	0.5	0.5
527.133	678.387	18.753	0.0022	2	8	0.5	1.5
462.654	613.981	18.762	0.0002	2	8	0.5	1.5
527.133	678.528	18.771	0.0006	2	8	0.5	0.5
474.94	626.449	18.785	0.0031	2	8	0.5	1.5
503.805	655.42	18.798	0.0005	2	8	0.5	0.5
527.133	678.991	18.828	0.0006	2	8	0.5	0.5
510.417	662.481	18.854	0.0051	2	8	0.5	1.5
474.94	627.083	18.863	0.0004	2	8	0.5	1.5
527.133	680.609	19.029	0.0011	2	8	0.5	1.5
503.805	657.394	19.043	0.001	2	8	0.5	1.5
474.94	629.129	19.117	0.0002	2	8	0.5	0.5
515.537	670.171	19.172	0.005	2	8	0.5	0.5
474.94	629.851	19.207	0.0076	2	8	0.5	1.5
510.417	665.356	19.21	0.0087	2	8	0.5	1.5
527.133	684.355	19.493	0.0008	2	8	0.5	1.5
474.94	632.286	19.509	0.0009	2	8	0.5	1.5
474.94	632.691	19.559	0.0014	2	8	0.5	0.5
503.805	661.982	19.612	0.0035	2	8	0.5	0.5
503.805	662.481	19.674	0.0021	2	8	0.5	1.5
462.654	621.788	19.73	0.0001	2	8	0.5	1.5
556.32	715.932	19.79	0.0089	2	8	0.5	1.5
639.419	799.095	19.797	0.0008	2	1	0.5	1.5
510.417	670.171	19.807	0.0033	2	8	0.5	0.5
515.537	676.047	19.901	0.0039	2	8	0.5	1.5
503.805	665.356	20.03	0.0008	2	8	0.5	1.5
462.654	625.101	20.141	0.0001	2	8	0.5	0.5
515.537	678.387	20.191	0.0019	2	8	0.5	1.5
515.537	678.528	20.208	0.0153	2	8	0.5	0.5
474.94	637.967	20.213	0.0012	2	8	0.5	1.5
515.537	678.991	20.266	0.002	2	8	0.5	0.5
474.94	639.597	20.415	0.0009	2	8	0.5	0.5
556.32	721.11	20.431	0.0012	2	1	0.5	1.5
515.537	680.609	20.466	0.0039	2	8	0.5	1.5
515.537	680.998	20.515	0.0002	2	8	0.5	1.5
474.94	640.47	20.523	0.0021	2	8	0.5	1.5
510.417	676.047	20.536	0.0033	2	8	0.5	1.5
474.94	641.289	20.625	0.0061	2	8	0.5	0.5
503.805	670.171	20.627	0.0011	2	8	0.5	0.5
474.94	641.561	20.659	0.0006	2	8	0.5	1.5
510.417	678.387	20.826	0.0001	2	8	0.5	1.5
510.417	678.528	20.843	0.0005	2	8	0.5	0.5
510.417	678.991	20.901	0.0007	2	8	0.5	0.5
515.537	684.355	20.931	0.0009	2	8	0.5	1.5
510.417	680.609	21.101	0.0047	2	8	0.5	1.5
503.805	674.061	21.109	0.0097	2	8	0.5	1.5
556.32	727.197	21.186	0.0004	2	8	0.5	1.5
474.94	646.27	21.242	0.0003	2	8	0.5	1.5
515.537	687.288	21.295	0.0006	2	8	0.5	0.5
556.32	728.256	21.318	0.0044	2	8	0.5	0.5
548.015	721.11	21.461	0.0003	2	1	0.5	1.5
510.417	684.355	21.566	0.0034	2	8	0.5	1.5
556.32	730.649	21.614	0.0008	2	1	0.5	0.5
503.805	678.387	21.646	0.0046	2	8	0.5	1.5
503.805	678.528	21.663	0.0012	2	8	0.5	0.5
474.94	649.766	21.676	0.0001	2	8	0.5	0.5
503.805	678.991	21.721	0.0004	2	8	0.5	0.5
639.419	814.871	21.754	0.0102	2	1	0.5	1.5
510.417	687.288	21.929	0.0003	2	8	0.5	0.5
548.015	728.256	22.347	0.0002	2	8	0.5	0.5
503.805	689.826	23.064	0.0003	2	8	0.5	1.5
527.133	715.932	23.408	0.0006	2	8	0.5	1.5
548.015	741.642	24.007	0.0014	2	1	0.5	1.5
527.133	721.11	24.05	0.0008	2	1	0.5	1.5
639.419	833.887	24.111	0.001	2	1	0.5	1.5
474.94	670.171	24.206	0.0001	2	8	0.5	0.5
548.015	746.317	24.586	0.0005	2	1	0.5	0.5
639.419	839.368	24.791	0.002	2	1	0.5	0.5
527.133	727.197	24.805	0.0042	2	8	0.5	1.5
527.133	728.256	24.936	0.0018	2	8	0.5	0.5
548.015	750.918	25.157	0.0014	2	1	0.5	1.5
474.94	678.528	25.242	0.0004	2	8	0.5	0.5
510.417	715.932	25.481	0.0001	2	8	0.5	1.5
474.94	680.609	25.5	0.0001	2	8	0.5	1.5
510.417	721.11	26.123	0.0008	2	1	0.5	1.5
556.32	767.624	26.199	0.0001	2	1	0.5	0.5
548.015	759.575	26.23	0.0005	2	1	0.5	1.5
527.133	741.642	26.596	0.0001	2	1	0.5	1.5
510.417	727.197	26.877	0.0003	2	8	0.5	1.5
510.417	728.256	27.009	0.0003	2	8	0.5	0.5
556.32	774.61	27.065	0.0004	2	1	0.5	0.5
556.32	775.929	27.228	0.0002	2	1	0.5	1.5
548.015	767.624	27.228	0.0002	2	1	0.5	0.5
510.417	730.649	27.305	0.0016	2	1	0.5	0.5
515.537	741.642	28.034	0.0002	2	1	0.5	1.5
556.32	785.631	28.431	0.0009	2	1	0.5	1.5
515.537	746.317	28.613	0.0002	2	1	0.5	0.5
548.015	781.804	28.986	0.0003	2	1	0.5	0.5
527.133	762.875	29.228	0.0004	2	8	0.5	0.5
639.419	879.591	29.778	0.0005	2	1	0.5	1.5
527.133	767.624	29.817	0.0003	2	1	0.5	0.5
527.133	767.763	29.834	0.0006	2	8	0.5	1.5
474.94	721.11	30.521	0.0002	2	1	0.5	1.5
503.805	750.918	30.638	0.0005	2	1	0.5	1.5
527.133	774.61	30.683	0.0008	2	1	0.5	0.5
527.133	775.929	30.847	0.0001	2	1	0.5	1.5
548.015	799.095	31.13	0.0023	2	1	0.5	1.5
527.133	781.804	31.575	0.0006	2	1	0.5	0.5
474.94	730.649	31.704	0.0003	2	1	0.5	0.5
639.419	897.169	31.957	0.0038	2	1	0.5	1.5
639.419	897.456	31.993	0.0028	2	1	0.5	0.5
527.133	785.631	32.05	0.003	2	1	0.5	1.5
556.32	814.871	32.057	0.0001	2	1	0.5	1.5
515.537	774.61	32.121	0.0006	2	1	0.5	0.5
515.537	775.929	32.285	0.0005	2	1	0.5	1.5
503.805	767.624	32.71	0.0009	2	1	0.5	0.5
515.537	781.804	33.013	0.0007	2	1	0.5	0.5
503.805	774.61	33.576	0.0001	2	1	0.5	0.5
503.805	775.929	33.739	0.0018	2	1	0.5	1.5
510.417	785.631	34.122	0.0015	2	1	0.5	1.5
474.94	750.918	34.217	0.0015	2	1	0.5	1.5
556.32	833.887	34.414	0.0009	2	1	0.5	1.5
503.805	781.804	34.468	0.0008	2	1	0.5	0.5
556.32	839.368	35.094	0.0002	2	1	0.5	0.5
474.94	759.575	35.291	0.0001	2	1	0.5	1.5
527.133	814.871	35.675	0.0005	2	1	0.5	1.5
474.94	767.624	36.288	0.0006	2	1	0.5	0.5
474.94	775.929	37.318	0.0004	2	1	0.5	1.5
527.133	833.887	38.033	0.0001	2	1	0.5	1.5
474.94	781.804	38.047	0.0004	2	1	0.5	0.5
527.133	839.368	38.712	0.0007	2	1	0.5	0.5
556.32	879.591	40.081	0.003	2	1	0.5	1.5
510.417	833.887	40.105	0.0006	2	1	0.5	1.5
510.417	839.368	40.785	0.0006	2	1	0.5	0.5
556.32	897.456	42.296	0.0002	2	1	0.5	0.5
639.419	1002.677	45.039	0.0004	2	4	0.5	1.5
639.419	1003.675	45.162	0.0001	2	4	0.5	0.5
510.417	879.591	45.772	0.0003	2	1	0.5	1.5
639.419	1017.104	46.827	0.0001	2	9	0.5	0.5
510.417	897.456	47.987	0.0001	2	1	0.5	0.5
639.419	1041.26	49.822	0.0002	2	4	0.5	0.5
639.419	1042.082	49.924	0.0001	2	9	0.5	1.5
639.419	1042.293	49.95	0.0001	2	4	0.5	1.5
639.419	1046.197	50.435	0.0002	2	9	0.5	1.5
548.015	956.031	50.588	0.0002	2	9	0.5	1.5
556.32	971.443	51.469	0.0003	2	4	0.5	1.5
548.015	967.374	51.994	0.0002	2	4	0.5	1.5
548.015	967.413	51.999	0.0003	2	4	0.5	0.5
556.32	976.626	52.112	0.0006	2	4	0.5	1.5
548.015	973.18	52.714	0.0001	2	4	0.5	0.5
548.015	974.624	52.893	0.0002	2	4	0.5	1.5
556.32	989.883	53.755	0.0004	2	9	0.5	0.5
548.015	981.813	53.785	0.0012	2	9	0.5	1.5
556.32	990.311	53.808	0.0003	2	4	0.5	0.5
556.32	991.38	53.941	0.0003	2	4	0.5	1.5
556.32	991.527	53.959	0.0001	2	4	0.5	1.5
556.32	992.163	54.038	0.0001	2	9	0.5	1.5
639.419	1075.654	54.087	0.0043	2	4	0.5	1.5
639.419	1075.698	54.092	0.0022	2	4	0.5	0.5
548.015	986.145	54.322	0.0001	2	9	0.5	1.5
548.015	986.249	54.334	0.0002	2	9	0.5	0.5
556.32	994.848	54.371	0.0002	2	4	0.5	1.5
515.537	954.808	54.463	0.0002	2	9	0.5	0.5
556.32	996.144	54.532	0.0002	2	4	0.5	1.5
548.015	989.353	54.719	0.0002	2	9	0.5	0.5
515.537	957.102	54.748	0.0002	2	9	0.5	0.5
548.015	990.598	54.874	0.0006	2	4	0.5	1.5
548.015	990.619	54.876	0.0001	2	4	0.5	0.5
548.015	991.501	54.986	0.0003	2	4	0.5	0.5
548.015	991.527	54.989	0.0002	2	4	0.5	1.5
639.419	1083.511	55.061	0.0004	2	9	0.5	1.5
556.32	1002.106	55.271	0.0001	2	9	0.5	1.5
556.32	1002.667	55.34	0.0004	2	9	0.5	0.5
639.419	1088.451	55.673	0.0061	2	9	0.5	1.5
556.32	1005.514	55.693	0.0004	2	9	0.5	1.5
556.32	1005.64	55.709	0.0009	2	9	0.5	0.5
639.419	1089.225	55.769	0.0034	2	9	0.5	0.5
556.32	1006.436	55.808	0.0008	2	9	0.5	1.5
503.805	953.974	55.814	0.0005	2	9	0.5	1.5
503.805	954.808	55.918	0.0003	2	9	0.5	0.5
548.015	1002.106	56.301	0.001	2	9	0.5	1.5
548.015	1002.521	56.352	0.0005	2	9	0.5	1.5
548.015	1002.667	56.37	0.0005	2	9	0.5	0.5
527.133	981.813	56.374	0.0001	2	9	0.5	1.5
548.015	1004.129	56.551	0.0002	2	9	0.5	1.5
548.015	1004.272	56.569	0.0002	2	9	0.5	0.5
515.537	972.209	56.621	0.0001	2	4	0.5	1.5
548.015	1005.514	56.723	0.0003	2	9	0.5	1.5
548.015	1005.64	56.739	0.0003	2	9	0.5	0.5
515.537	973.18	56.741	0.0001	2	4	0.5	0.5
515.537	973.436	56.773	0.0004	2	4	0.5	1.5
510.417	968.674	56.817	0.0001	2	4	0.5	1.5
515.537	974.548	56.911	0.0003	2	4	0.5	0.5
515.537	974.624	56.92	0.0002	2	4	0.5	1.5
527.133	986.249	56.923	0.0002	2	9	0.5	0.5
556.32	1017.104	57.13	0.0002	2	9	0.5	0.5
556.32	1017.839	57.221	0.0004	2	9	0.5	1.5
527.133	989.883	57.374	0.0001	2	9	0.5	0.5
474.94	937.707	57.376	0.0005	2	4	0.5	1.5
527.133	989.913	57.378	0.0002	2	9	0.5	1.5
527.133	990.525	57.454	0.0004	2	9	0.5	1.5
556.32	1019.952	57.483	0.0008	2	4	0.5	0.5
548.015	1013.19	57.675	0.0002	2	9	0.5	1.5
515.537	980.986	57.709	0.0002	2	4	0.5	0.5
474.94	940.524	57.725	0.0002	2	4	0.5	1.5
527.133	993.819	57.862	0.0003	2	9	0.5	0.5
527.133	994.219	57.912	0.0002	2	9	0.5	1.5
474.94	942.105	57.921	0.0002	2	4	0.5	0.5
510.417	977.661	57.931	0.0001	2	4	0.5	1.5
515.537	983.624	58.036	0.0001	2	4	0.5	1.5
548.015	1016.124	58.039	0.0001	2	9	0.5	1.5
474.94	943.338	58.074	0.0002	2	4	0.5	1.5
527.133	996.144	58.15	0.0001	2	4	0.5	1.5
556.32	1025.483	58.169	0.0004	2	9	0.5	1.5
556.32	1026.05	58.24	0.0003	2	4	0.5	1.5
462.654	932.39	58.24	0.0001	2	4	0.5	1.5
556.32	1026.259	58.265	0.0002	2	4	0.5	1.5
556.32	1026.326	58.274	0.0004	2	4	0.5	0.5
515.537	986.145	58.348	0.0001	2	9	0.5	1.5
462.654	933.465	58.374	0.0002	2	4	0.5	0.5
515.537	986.982	58.452	0.0034	2	9	0.5	1.5
462.654	934.502	58.502	0.0005	2	4	0.5	0.5
462.654	934.765	58.535	0.0003	2	4	0.5	1.5
556.32	1028.521	58.546	0.0005	2	4	0.5	1.5
515.537	988.583	58.651	0.0007	2	4	0.5	1.5
556.32	1029.656	58.687	0.0001	2	4	0.5	1.5
474.94	948.654	58.733	0.0004	2	9	0.5	0.5
515.537	989.353	58.746	0.0013	2	9	0.5	0.5
462.654	937.299	58.849	0.0006	2	4	0.5	1.5
556.32	1031.055	58.86	0.0019	2	4	0.5	1.5
510.417	985.199	58.866	0.0002	2	4	0.5	0.5
515.537	990.525	58.891	0.0005	2	9	0.5	1.5
527.133	1002.521	58.941	0.0005	2	9	0.5	1.5
515.537	991.029	58.954	0.0004	2	9	0.5	0.5
527.133	1002.667	58.959	0.0002	2	9	0.5	0.5
527.133	1002.677	58.96	0.0008	2	4	0.5	1.5
548.015	1023.63	58.969	0.001	2	4	0.5	1.5
510.417	986.145	58.983	0.0026	2	9	0.5	1.5
510.417	986.249	58.996	0.0002	2	9	0.5	0.5
515.537	991.38	58.997	0.0001	2	4	0.5	1.5
548.015	1024.026	59.018	0.0004	2	4	0.5	0.5
503.805	980.029	59.045	0.0006	2	4	0.5	1.5
474.94	951.227	59.052	0.0052	2	9	0.5	1.5
474.94	951.473	59.083	0.0019	2	9	0.5	0.5
527.133	1003.675	59.084	0.0013	2	4	0.5	0.5
510.417	986.982	59.087	0.0002	2	9	0.5	1.5
548.015	1024.593	59.089	0.0001	2	4	0.5	0.5
556.32	1032.935	59.093	0.0004	2	9	0.5	0.5
515.537	992.163	59.095	0.0005	2	9	0.5	1.5
527.133	1004.129	59.14	0.0004	2	9	0.5	1.5
527.133	1004.272	59.158	0.0003	2	9	0.5	0.5
548.015	1025.483	59.199	0.0002	2	9	0.5	1.5
556.32	1034.08	59.235	0.0008	2	9	0.5	1.5
548.015	1026.05	59.269	0.0004	2	4	0.5	1.5
510.417	988.583	59.285	0.0005	2	4	0.5	1.5
515.537	993.819	59.3	0.0005	2	9	0.5	0.5
527.133	1005.514	59.312	0.002	2	9	0.5	1.5
