22.000   0.10000E+21            0.00031          0.01578          0.20291          0.53257          0.23377          0.01455          0.00011          0.00000          0.00000          0.00000
22.000   0.10000E+22            0.05229          0.28988          0.45739          0.18249          0.01633          0.00029          0.00000          0.00000          0.00000          0.00000
22.000   0.10000E+23            0.51577          0.28835          0.04655          0.00196          0.00002          0.00000          0.00000          0.00000          0.00000          0.00000
23.000   0.10000E+18            0.00000          0.00051          0.04244          0.41182          0.47800          0.06616          0.00107          0.00000          0.00000          0.00000
23.000   0.10000E+19            0.00000          0.00054          0.04320          0.41318          0.47633          0.06570          0.00106          0.00000          0.00000          0.00000
23.000   0.10000E+20            0.00000          0.00085          0.05089          0.42599          0.45998          0.06132          0.00097          0.00000          0.00000          0.00000
23.000   0.10000E+21            0.00012          0.00774          0.13351          0.49693          0.32844          0.03282          0.00044          0.00000          0.00000          0.00000
23.000   0.10000E+22            0.03056          0.21570          0.45721          0.25968          0.03518          0.00100          0.00001          0.00000          0.00000          0.00000
23.000   0.10000E+23            0.47261          0.33642          0.07299          0.00438          0.00007          0.00000          0.00000          0.00000          0.00000          0.00000
24.000   0.10000E+18            0.00000          0.00022          0.02401          0.31950          0.53833          0.11489          0.00304          0.00001          0.00000          0.00000
24.000   0.10000E+19            0.00000          0.00024          0.02446          0.32092          0.53711          0.11423          0.00302          0.00001          0.00000          0.00000
24.000   0.10000E+20            0.00000          0.00037          0.02911          0.33469          0.52503          0.10797          0.00280          0.00001          0.00000          0.00000
24.000   0.10000E+21            0.00005          0.00371          0.08387          0.43108          0.41563          0.06424          0.00141          0.00000          0.00000          0.00000
24.000   0.10000E+22            0.01729          0.15268          0.42537          0.33484          0.06651          0.00295          0.00003          0.00000          0.00000          0.00000
24.000   0.10000E+23            0.42175          0.37566          0.10715          0.00891          0.00020          0.00000          0.00000          0.00000          0.00000          0.00000
25.000   0.10000E+18            0.00000          0.00010          0.01328          0.23667          0.56304          0.17935          0.00752          0.00004          0.00000          0.00000
25.000   0.10000E+19            0.00000          0.00010          0.01354          0.23796          0.56236          0.17853          0.00748          0.00004          0.00000          0.00000
25.000   0.10000E+20            0.00000          0.00016          0.01624          0.25058          0.55541          0.17055          0.00701          0.00004          0.00000          0.00000
25.000   0.10000E+21            0.00002          0.00174          0.05071          0.35156          0.48082          0.11126          0.00388          0.00002          0.00000          0.00000
25.000   0.10000E+22            0.00951          0.10343          0.37145          0.39579          0.11208          0.00749          0.00010          0.00000          0.00000          0.00000
25.000   0.10000E+23            0.36704          0.40282          0.14815          0.01668          0.00053          0.00000          0.00000          0.00000          0.00000          0.00000
26.000   0.10000E+18            0.00000          0.00004          0.00720          0.16858          0.55247          0.25519          0.01639          0.00014          0.00000          0.00000
26.000   0.10000E+19            0.00000          0.00004          0.00735          0.16963          0.55229          0.25425          0.01630          0.00014          0.00000          0.00000
26.000   0.10000E+20            0.00000          0.00007          0.00888          0.18008          0.55028          0.24512          0.01543          0.00013          0.00000          0.00000
26.000   0.10000E+21            0.00001          0.00081          0.02971          0.27205          0.51485          0.17325          0.00926          0.00007          0.00000          0.00000
26.000   0.10000E+22            0.00510          0.06740          0.30671          0.43316          0.17055          0.01666          0.00035          0.00000          0.00000          0.00000
26.000   0.10000E+23            0.31190          0.41601          0.19391          0.02896          0.00128          0.00002          0.00000          0.00000          0.00000          0.00000
27.000   0.10000E+18            0.00000          0.00002          0.00385          0.11612          0.51286          0.33478          0.03195          0.00042          0.00000          0.00000
27.000   0.10000E+19            0.00000          0.00002          0.00393          0.11693          0.51309          0.33382          0.03180          0.00042          0.00000          0.00000
27.000   0.10000E+20            0.00000          0.00003          0.00478          0.12499          0.51508          0.32437          0.03036          0.00039          0.00000          0.00000
27.000   0.10000E+21            0.00000          0.00037          0.01696          0.20132          0.51565          0.24590          0.01957          0.00023          0.00000          0.00000
27.000   0.10000E+22            0.00267          0.04245          0.24101          0.44276          0.23703          0.03298          0.00105          0.00001          0.00000          0.00000
27.000   0.10000E+23            0.25910          0.41484          0.24132          0.04690          0.00282          0.00005          0.00000          0.00000          0.00000          0.00000
28.000   0.10000E+18            0.00000          0.00001          0.00203          0.07773          0.45366          0.40897          0.05647          0.00113          0.00000          0.00000
28.000   0.10000E+19            0.00000          0.00001          0.00208          0.07832          0.45416          0.40807          0.05624          0.00112          0.00000          0.00000
28.000   0.10000E+20            0.00000          0.00001          0.00254          0.08422          0.45888          0.39922          0.05407          0.00107          0.00000          0.00000
28.000   0.10000E+21            0.00000          0.00017          0.00947          0.14341          0.48736          0.32180          0.03711          0.00067          0.00000          0.00000
28.000   0.10000E+22            0.00138          0.02594          0.18126          0.42592          0.30389          0.05884          0.00273          0.00003          0.00000          0.00000
28.000   0.10000E+23            0.21063          0.40037          0.28667          0.07130          0.00572          0.00014          0.00000          0.00000          0.00000          0.00000
29.000   0.10000E+18            0.00000          0.00000          0.00106          0.05078          0.38475          0.46917          0.09151          0.00270          0.00001          0.00000
29.000   0.10000E+19            0.00000          0.00000          0.00109          0.05119          0.38539          0.46842          0.09121          0.00269          0.00001          0.00000
29.000   0.10000E+20            0.00000          0.00001          0.00133          0.05532          0.39158          0.46097          0.08820          0.00258          0.00001          0.00000
29.000   0.10000E+21            0.00000          0.00008          0.00520          0.09888          0.43798          0.39217          0.06398          0.00170          0.00001          0.00000
29.000   0.10000E+22            0.00070          0.01544          0.13112          0.38817          0.36251          0.09565          0.00631          0.00009          0.00000          0.00000
29.000   0.10000E+23            0.16775          0.37480          0.32621          0.10227          0.01074          0.00035          0.00000          0.00000          0.00000          0.00000
30.000   0.10000E+18            0.00000          0.00000          0.00055          0.03249          0.31454          0.50921          0.13731          0.00585          0.00004          0.00000
30.000   0.10000E+19            0.00000          0.00000          0.00056          0.03277          0.31522          0.50866          0.13692          0.00583          0.00004          0.00000
30.000   0.10000E+20            0.00000          0.00000          0.00069          0.03556          0.32183          0.50313          0.13312          0.00561          0.00004          0.00000
30.000   0.10000E+21            0.00000          0.00003          0.00282          0.06631          0.37667          0.44885          0.10139          0.00390          0.00003          0.00000
30.000   0.10000E+22            0.00035          0.00898          0.09164          0.33713          0.40547          0.14304          0.01312          0.00027          0.00000          0.00000
30.000   0.10000E+23            0.13102          0.34100          0.35672          0.13905          0.01883          0.00083          0.00001          0.00000          0.00000          0.00000
31.000   0.10000E+18            0.00000          0.00000          0.00029          0.02043          0.24902          0.52621          0.19237          0.01158          0.00012          0.00000
31.000   0.10000E+19            0.00000          0.00000          0.00029          0.02061          0.24966          0.52587          0.19191          0.01154          0.00012          0.00000
31.000   0.10000E+20            0.00000          0.00000          0.00036          0.02245          0.25597          0.52250          0.18744          0.01116          0.00011          0.00000
31.000   0.10000E+21            0.00000          0.00002          0.00151          0.04343          0.31177          0.48604          0.14906          0.00810          0.00008          0.00000
31.000   0.10000E+22            0.00017          0.00512          0.06212          0.28049          0.42807          0.19848          0.02483          0.00072          0.00000          0.00000
31.000   0.10000E+23            0.10048          0.30211          0.37598          0.17997          0.03095          0.00179          0.00003          0.00000          0.00000          0.00000
32.000   0.10000E+18            0.00000          0.00000          0.00015          0.01265          0.19168          0.52062          0.25348          0.02111          0.00031          0.00000
32.000   0.10000E+19            0.00000          0.00000          0.00015          0.01277          0.19224          0.52050          0.25298          0.02105          0.00031          0.00000
32.000   0.10000E+20            0.00000          0.00000          0.00019          0.01395          0.19783          0.51919          0.24810          0.02045          0.00030          0.00000
32.000   0.10000E+21            0.00000          0.00001          0.00080          0.02787          0.24954          0.50116          0.20498          0.01543          0.00021          0.00000
32.000   0.10000E+22            0.00008          0.00287          0.04098          0.22458          0.42914          0.25745          0.04314          0.00174          0.00002          0.00000
32.000   0.10000E+23            0.07573          0.26111          0.38299          0.22258          0.04797          0.00359          0.00009          0.00000          0.00000          0.00000
33.000   0.10000E+18            0.00000          0.00000          0.00008          0.00774          0.14395          0.49555          0.31617          0.03577          0.00073          0.00000
33.000   0.10000E+19            0.00000          0.00000          0.00008          0.00781          0.14442          0.49561          0.31567          0.03568          0.00073          0.00000
33.000   0.10000E+20            0.00000          0.00000          0.00010          0.00856          0.14909          0.49607          0.31069          0.03479          0.00071          0.00000
33.000   0.10000E+21            0.00000          0.00000          0.00042          0.01758          0.19397          0.49478          0.26555          0.02717          0.00052          0.00000
33.000   0.10000E+22            0.00004          0.00158          0.02640          0.17377          0.41069          0.31427          0.06939          0.00381          0.00005          0.00000
33.000   0.10000E+23            0.05616          0.22051          0.37797          0.26396          0.07043          0.00674          0.00022          0.00000          0.00000          0.00000
34.000   0.10000E+18            0.00000          0.00000          0.00004          0.00468          0.10580          0.45571          0.37542          0.05673          0.00161          0.00001
34.000   0.10000E+19            0.00000          0.00000          0.00004          0.00473          0.10617          0.45590          0.37495          0.05660          0.00160          0.00001
34.000   0.10000E+20            0.00000          0.00000          0.00005          0.00519          0.10991          0.45771          0.37020          0.05536          0.00156          0.00001
34.000   0.10000E+21            0.00000          0.00000          0.00022          0.01093          0.14695          0.47000          0.32611          0.04459          0.00119          0.00001
34.000   0.10000E+22            0.00002          0.00086          0.01665          0.13041          0.37697          0.36320          0.10408          0.00767          0.00013          0.00000
34.000   0.10000E+23            0.04102          0.18226          0.36222          0.30111          0.09835          0.01186          0.00049          0.00001          0.00000          0.00000
