 1265.367 1415.204   18.578   0.3724  2  8  0.5  0.5
 1265.367 1427.677   20.124   0.8052  2  8  0.5  1.5
 1265.367  864.189   49.740   0.0014  2  1  0.5  1.5
 1265.367  854.220   50.976   0.0008  2  1  0.5  0.5
    3.069  600.619   74.087   0.0005  1  1  2.5  2.5
   -4.604  595.888   74.452   0.0002  1  1  1.5  1.5
    3.069  607.738   74.970   0.0004  1  1  2.5  3.5
 1265.367 1871.540   75.157   0.0004  2  2  0.5  1.5
 1265.367 1880.968   76.325   0.0029  2  2  0.5  0.5
    3.069  626.318   77.274   0.0004  1  1  2.5  3.5
    3.069  627.679   77.442   0.0011  1  1  2.5  2.5
 1265.367 1895.400   78.115   0.0016  2  2  0.5  1.5
   -4.604  627.679   78.394   0.0012  1  1  1.5  2.5
    3.069  636.671   78.557   0.0003  1  1  2.5  1.5
    3.069  638.850   78.827   0.0003  1  1  2.5  1.5
   -4.604  636.671   79.509   0.0001  1  1  1.5  1.5
 1265.367 1908.074   79.686   0.0003  2  2  0.5  1.5
    3.069  646.451   79.770   0.0030  1  1  2.5  2.5
   -4.604  638.850   79.779   0.0124  1  1  1.5  1.5
    3.069  648.721   80.051   0.0007  1  1  2.5  3.5
   -4.604  646.451   80.721   0.0043  1  1  1.5  2.5
    3.069  655.973   80.950   0.0114  1  1  2.5  2.5
    3.069  657.419   81.130   0.0062  1  1  2.5  1.5
    3.069  661.540   81.641   0.0002  1  1  2.5  2.5
    3.069  662.171   81.719   0.0258  1  1  2.5  3.5
   -4.604  655.973   81.902   0.0462  1  1  1.5  2.5
   -4.604  657.419   82.081   0.0019  1  1  1.5  1.5
    3.069  667.302   82.355   0.1343  1  1  2.5  3.5
   -4.604  661.540   82.592   0.0077  1  1  1.5  2.5
   -4.604  664.631   82.975   0.0048  1  1  1.5  0.5
 1265.367 1944.918   84.254   0.0227  2  2  0.5  0.5
 1265.367 1945.638   84.344   0.0180  2  2  0.5  1.5
 1265.367 1953.196   85.281   0.0214  2  2  0.5  1.5
    3.069  691.031   85.297   0.0232  1  1  2.5  2.5
    3.069  693.941   85.658   0.0110  1  1  2.5  3.5
    3.069  694.835   85.769   0.0055  1  1  2.5  1.5
   -4.604  691.031   86.248   0.0035  1  1  1.5  2.5
 1265.367 1964.763   86.715   0.0030  2  2  0.5  1.5
   -4.604  694.835   86.720   0.0127  1  1  1.5  1.5
    3.069  704.979   87.026   0.0307  1  1  2.5  2.5
   -4.604  704.979   87.978   0.0821  1  1  1.5  2.5
   -4.604  705.629   88.058   0.0129  1  1  1.5  0.5
    3.069  720.494   88.950   0.0187  1  1  2.5  1.5
   -4.604  720.494   89.901   0.0026  1  1  1.5  1.5
    3.069  729.516   90.069   0.0163  1  1  2.5  1.5
    3.069  733.550   90.569   0.1005  1  1  2.5  3.5
    3.069  734.328   90.665   0.0001  1  1  2.5  2.5
   -4.604  728.437   90.886   0.0035  1  1  1.5  0.5
   -4.604  729.516   91.020   0.0010  1  1  1.5  1.5
   -4.604  734.328   91.617   0.0302  1  1  1.5  2.5
    3.069  755.666   93.311   0.0004  1  1  2.5  1.5
   -4.604  755.666   94.262   0.0055  1  1  1.5  1.5
    3.069  790.524   97.633   0.0667  1  1  2.5  2.5
   -4.604  787.734   98.238   0.0333  1  1  1.5  0.5
   -4.604  790.524   98.584   3.1749  1  1  1.5  2.5
