13.83077	3243
13.84002	3223
13.84926	3145
13.85851	3072
13.86775	3037
13.87698	3011
13.88622	2957
13.89545	2891
13.90468	2846
13.9139	2806
13.92312	2802
13.93234	2772
13.94155	2716
13.95077	2712
13.95997	2686
13.96918	2674
13.97838	2655
13.98758	2649
13.99678	2614
14.00597	2615
14.01516	2600
14.02434	2602
14.03353	2551
14.04271	2543
14.05188	2528
14.06106	2539
14.07023	2516
14.0794	2469
14.08856	2498
14.09772	2534
14.10688	2502
14.11603	2515
14.12518	2497
14.13433	2489
14.14348	2478
14.15262	2484
14.16176	2475
14.17089	2472
14.18003	2451
14.18915	2500
14.19828	2474
14.2074	2499
14.21652	2517
14.22564	2533
14.23475	2547
14.24386	2550
14.25297	2572
14.26207	2541
14.27118	2545
14.28027	2513
14.28937	2473
14.29846	2472
14.30755	2409
14.31663	2419
14.32571	2409
14.33479	2357
14.34387	2370
14.35294	2309
14.36201	2269
14.37107	2276
14.38014	2259
14.3892	2214
14.39825	2195
14.40731	2206
14.41636	2187
14.4254	2190
14.43445	2173
14.44349	2160
14.45252	2161
14.46156	2177
14.47059	2166
14.47962	2155
14.48864	2124
14.49766	2125
14.50668	2138
14.5157	2092
14.52471	2068
14.53372	2076
14.54272	2065
14.55173	2034
14.56073	2006
14.56972	2042
14.57871	2026
14.5877	2033
14.59669	2034
14.60567	2042
14.61466	2020
14.62363	2023
14.63261	2033
14.64158	2013
14.65054	2049
14.65951	2070
14.66847	2103
14.67743	2066
14.68638	2069
14.69534	2098
14.70428	2097
14.71323	2084
14.72217	2086
14.73111	2076
14.74005	2080
14.74898	2042
14.75791	2049
14.76684	2039
14.77576	2014
14.78468	2012
14.7936	2011
14.80251	2014
14.81142	1983
14.82033	1997
14.82923	1967
14.83813	1934
14.84703	1939
14.85593	1923
14.86482	1955
14.87371	1945
14.88259	1981
14.89147	1958
14.90035	1951
14.90923	1965
14.9181	1986
14.92697	1949
14.93584	1939
14.9447	1955
14.95356	1995
14.96242	1988
14.97127	2014
14.98012	2055
14.98897	2064
14.99781	2103
15.00665	2134
15.01549	2131
15.02433	2151
15.03316	2197
15.04199	2208
15.05081	2233
15.05963	2240
15.06845	2273
15.07727	2291
15.08608	2331
15.09489	2333
15.1037	2335
15.1125	2304
15.1213	2313
15.1301	2328
15.13889	2324
15.14768	2343
15.15647	2315
15.16525	2345
15.17403	2381
15.18281	2378
15.19158	2387
15.20035	2381
15.20912	2386
15.21789	2405
15.22665	2428
15.23541	2452
15.24416	2428
15.25292	2441
15.26167	2429
15.27041	2408
15.27915	2410
15.28789	2410
15.29663	2364
15.30536	2368
15.31409	2374
15.32282	2386
15.33154	2349
15.34026	2359
15.34898	2364
15.3577	2359
15.36641	2354
15.37512	2394
15.38382	2398
15.39252	2421
15.40122	2407
15.40992	2385
15.41861	2376
15.4273	2374
15.43598	2342
15.44467	2336
15.45334	2330
15.46202	2302
15.47069	2281
15.47936	2227
15.48803	2253
15.49669	2248
15.50535	2216
15.51401	2225
15.52267	2184
15.53132	2176
15.53996	2168
15.54861	2178
15.55725	2176
15.56589	2163
15.57452	2183
15.58316	2186
15.59179	2187
15.60041	2178
15.60903	2161
15.61765	2151
15.62627	2162
15.63488	2147
15.64349	2144
15.6521	2164
15.6607	2167
15.6693	2143
15.6779	2154
15.68649	2137
15.69508	2130
